tweet_id,label,root_tweet_text,clean_text
1469,real,"If there's one tweet that sums up this Administration's profound betrayal of the American people in the war against Covid-19, this is it.\n\nChina invented #DontTestDontTell, but the US perfected it. https://t.co/rvbFum01PF",if there s one tweet that sums up this administration s profound betrayal of the american people in the war against covid this is it n nchina invented donttestdonttell but the us perfected it
1470,real,@AJEnglish Someone also needs to saturate the media with the fact that even asymptomatic or mildly symptomatic COVID patients are turning out to show signs of organ damage from this virus. https://t.co/3m96O5V7A5,ajenglish someone also needs to saturate the media with the fact that even asymptomatic or mildly symptomatic covid patients are turning out to show signs of organ damage from this virus
1471,real,Doctors in Michigan say an antibody drug may sharply cut the chance covid-19 patients on a ventilator will die. https://t.co/50eSpcTgRU,doctors in michigan say an antibody drug may sharply cut the chance covid patients on a ventilator will die
1472,real,A new study has concluded that convalescent plasma therapy for #COVID19 is safe and could speed up the recovery of severely ill patients. https://t.co/79wk5Hu6jv #MedTwitter,a new study has concluded that convalescent plasma therapy for covid is safe and could speed up the recovery of severely ill patients medtwitter
1473,real,What’s a #coronavirus superspreader?\n\nLots of outbreaks around the world have been linked to single events where a #superspreader likely infected dozens of people. \n\n#CoronavirusCrisis  #COVID19 \n\nhttps://t.co/yYY01pmCzP,what s a coronavirus superspreader n nlots of outbreaks around the world have been linked to single events where a superspreader likely infected dozens of people n n coronaviruscrisis covid n n
1474,real,Why simply waiting for herd immunity to covid-19 isn’t an option https://t.co/4d2DnQlFoL,why simply waiting for herd immunity to covid isn t an option
1475,real,Doctors in Michigan say an antibody drug may sharply cut the chance covid-19 patients on a ventilator will die. https://t.co/50eSpcTgRU,doctors in michigan say an antibody drug may sharply cut the chance covid patients on a ventilator will die
1476,real,Testing is available for everyone over the age of five with coronavirus symptoms. For more information on what to do if you have symptoms and how and where to get a test visit https://t.co/fmM1Isv1Dn\n#COVID19 #GetTested https://t.co/6yXXcrB1ie,testing is available for everyone over the age of five with coronavirus symptoms for more information on what to do if you have symptoms and how and where to get a test visit n covid gettested
1477,real,Researchers are infecting lab-made human lung-sac cells with the coronavirus. One area where the research could pay off is in testing covid-19 drugs. https://t.co/RwiNoCLT7L,researchers are infecting lab made human lung sac cells with the coronavirus one area where the research could pay off is in testing covid drugs
1478,fake,“People are dying from this virus who have never died before.”\n\nDonald J Trump\n\nsmh this is an actual quote,people are dying from this virus who have never died before n ndonald j trump n nsmh this is an actual quote
1479,fake,"FACT CHECK \n\nDid Trump say “People are dying from this virus who have never died before.”\n\nFACT: NO, He never said it",fact check n ndid trump say people are dying from this virus who have never died before n nfact no he never said it
1480,real,[CONTENT FROM @Baidu_Inc] Coronavirus is accelerating the development of autonomous vehicle technology. @ApolloPlatform https://t.co/KBHuc3SSzO,content from baidu inc coronavirus is accelerating the development of autonomous vehicle technology apolloplatform
1481,real,Why simply waiting for herd immunity to covid-19 isn’t an option https://t.co/GMtB8BrIws,why simply waiting for herd immunity to covid isn t an option
1482,real,"A cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid-19 patients dying. Specifically, it reduced the risk of death for patients on ventilators by a third. https://t.co/QWCjBQ1m1o",a cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid patients dying specifically it reduced the risk of death for patients on ventilators by a third
1483,real,"A low-cost steroid could reduce deaths in hospitalized coronavirus patients with the most severe complications by about a third, according to a new study. https://t.co/eJ1KcGTReF https://t.co/M7tPBmsmPC",a low cost steroid could reduce deaths in hospitalized coronavirus patients with the most severe complications by about a third according to a new study
1484,real,A cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid-19 patients dying. https://t.co/JUStknURfi,a cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid patients dying
1485,real,Why simply waiting for herd immunity to covid-19 isn’t an option https://t.co/GMtB8BrIws,why simply waiting for herd immunity to covid isn t an option
1486,real,"Young people don’t contract the coronavirus nearly as often as older people, a new study says, and they don’t show symptoms as often: https://t.co/gioLUJub7s https://t.co/zLEYM8TOqS",young people don t contract the coronavirus nearly as often as older people a new study says and they don t show symptoms as often
1487,real,"Dexamethasone, a low-cost steroid sometimes used for asthma, cancer and rheumatoid arthritis, could reduce deaths in hospitalized coronavirus patients with the most severe complications by about a third, according to new study results. https://t.co/2hXY38geAR https://t.co/VNlBw6bHix",dexamethasone a low cost steroid sometimes used for asthma cancer and rheumatoid arthritis could reduce deaths in hospitalized coronavirus patients with the most severe complications by about a third according to new study results
1488,real,There’s more evidence to suggest most covid-19 infections are transmitted by “superspreaders.” https://t.co/VHVhVfBfwK,there s more evidence to suggest most covid infections are transmitted by superspreaders
1489,real,There’s more evidence to suggest most covid-19 infections are transmitted by “superspreaders.” https://t.co/V1g4lbC70D,there s more evidence to suggest most covid infections are transmitted by superspreaders
1490,real,Why simply waiting for herd immunity to covid-19 isn’t an option https://t.co/J28S0iRREk,why simply waiting for herd immunity to covid isn t an option
1491,real,A cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid-19 patients dying. https://t.co/pSxtC2AhNq,a cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid patients dying
1492,real,WHO welcomes preliminary results about dexamethasone use in treating critically ill COVID-19 patients https://t.co/qivHIfbDbZ,who welcomes preliminary results about dexamethasone use in treating critically ill covid patients
1493,real,The city of Beijing has once again closed all schools and is encouraging people to work from home as new coronavirus cases continue to emerge. https://t.co/4rjcpvEDsq https://t.co/jFubuBjIfz,the city of beijing has once again closed all schools and is encouraging people to work from home as new coronavirus cases continue to emerge
1494,real,"While the world waits for a safe and effective vaccine against COVID-19, scientists are opening up a new line of attack. They are testing antiviral antibodies that aim to block the virus from infecting our cells.\nLearn more: https://t.co/D8z9XYb4SR https://t.co/EVM4sKfLPL",while the world waits for a safe and effective vaccine against covid scientists are opening up a new line of attack they are testing antiviral antibodies that aim to block the virus from infecting our cells nlearn more
1495,real,"The Navajo Nation helped us win  World War II and Trump treats them like complete garbage. And us! We are the most powerful nation on earth, with resources beyond, and he will not spend it on We the People to protect us against COVID-19 because he’s a twisted, racist criminal.",the navajo nation helped us win world war ii and trump treats them like complete garbage and us we are the most powerful nation on earth with resources beyond and he will not spend it on we the people to protect us against covid because he s a twisted racist criminal
1496,real,Researchers are infecting lab-made human lung-sac cells with the coronavirus. One area where the research could pay off is in testing covid-19 drugs. https://t.co/oJprVIM0CF,researchers are infecting lab made human lung sac cells with the coronavirus one area where the research could pay off is in testing covid drugs
1497,real,"Texas, one of the first states to ease social distancing rules, has become a new COVID hotspot as officials deal with rising cases: https://t.co/3wrQIf8JUN https://t.co/smux9WETu7",texas one of the first states to ease social distancing rules has become a new covid hotspot as officials deal with rising cases
1498,real,"Black coronavirus patients in Atlanta are much more likely to be hospitalized than white patients, a CDC report says, providing further proof that the COVID-19 pandemic affects blacks more harshly. https://t.co/Yo7ZSCvGTn https://t.co/KMRUi1ysuE",black coronavirus patients in atlanta are much more likely to be hospitalized than white patients a cdc report says providing further proof that the covid pandemic affects blacks more harshly
1499,real,There’s more evidence to suggest most covid-19 infections are transmitted by “superspreaders.” https://t.co/V1g4lbC70D,there s more evidence to suggest most covid infections are transmitted by superspreaders
1500,real,A new study has shown that COVID-19 virus isolated from the stool of a sick patient can infect cells in a petri dish -- a step toward proving a new route of transmission for the infection. What to know: https://t.co/lhiqsQHzfg https://t.co/JpQv0i9WQh,a new study has shown that covid virus isolated from the stool of a sick patient can infect cells in a petri dish a step toward proving a new route of transmission for the infection what to know
1501,real,"Following initial clinical trial results from the United Kingdom on dexamethasone, @WHO is looking forward to the full data analysis, and is updating clinical guidance on how and when the drug should be used for COVID-19.\nFor more information:➡️https://t.co/jllRB2eFkD https://t.co/RZUc3pO5rk",following initial clinical trial results from the united kingdom on dexamethasone who is looking forward to the full data analysis and is updating clinical guidance on how and when the drug should be used for covid nfor more information
1502,real,"As meat processing plants closed from COVID-19 outbreaks, the industry took to calling on the government to keep meat operations running. But recent reports reveal that while companies were sounding an alarm, they exported 129,000 tons of pork to China. https://t.co/enIKnCduBl https://t.co/7R4FHleChN",as meat processing plants closed from covid outbreaks the industry took to calling on the government to keep meat operations running but recent reports reveal that while companies were sounding an alarm they exported tons of pork to china
1503,real,"Projections from a computer model show Florida has ""all the makings of the next large epicenter” of coronavirus transmission, according to a blog post from the Children's Hospital of Philadelphia and the University of Pennsylvania. https://t.co/mwy3f2dVCl https://t.co/fDprtGXQLV",projections from a computer model show florida has all the makings of the next large epicenter of coronavirus transmission according to a blog post from the children s hospital of philadelphia and the university of pennsylvania
1504,real,@raj41353104 @GeetaNatha @Sunitagupta__ @krishnpria @jeetensingh @ShivshankarS @DS__Rajput @harshkkapoor @namoArunima @barotchetan99 @DJ007P Made in China #WuhanCoronavirus update \nPlease do read \nAntibodies Tested as Possible COVID Treatment https://t.co/2Dov39uwDO  \ncc. @drharshvardhan @DrHVoffice,raj geetanatha sunitagupta krishnpria jeetensingh shivshankars ds rajput harshkkapoor namoarunima barotchetan dj p made in china wuhancoronavirus update nplease do read nantibodies tested as possible covid treatment ncc drharshvardhan drhvoffice
1505,real,There’s more evidence to suggest most covid-19 infections are transmitted by “superspreaders.” https://t.co/V1g4lbC70D,there s more evidence to suggest most covid infections are transmitted by superspreaders
1506,real,Researchers are infecting lab-made human lung-sac cells with the coronavirus. One area where the research could pay off is in testing covid-19 drugs. https://t.co/oJprVIM0CF,researchers are infecting lab made human lung sac cells with the coronavirus one area where the research could pay off is in testing covid drugs
1507,real,A cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid-19 patients dying. https://t.co/pSxtC2AhNq,a cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid patients dying
1508,real,"Doctors are getting a more detailed look at some of the unexpected ways covid-19 hits the human body beyond the nasal cavity, throat, and lungs. https://t.co/Tx3LgNzwpo",doctors are getting a more detailed look at some of the unexpected ways covid hits the human body beyond the nasal cavity throat and lungs
1509,real,Why simply waiting for herd immunity to covid-19 isn’t an option https://t.co/J28S0iRREk,why simply waiting for herd immunity to covid isn t an option
1510,real,How does the coronavirus alert level system work? https://t.co/9VZMNbnKdc,how does the coronavirus alert level system work
1511,real,"Doctors are getting a more detailed look at some of the unexpected ways covid-19 hits the human body beyond the nasal cavity, throat, and lungs. https://t.co/zG8zai6UKm",doctors are getting a more detailed look at some of the unexpected ways covid hits the human body beyond the nasal cavity throat and lungs
1512,real,Why simply waiting for herd immunity to covid-19 isn’t an option https://t.co/KDwWeXeBf2,why simply waiting for herd immunity to covid isn t an option
1513,real,A cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid-19 patients dying. https://t.co/D3Lm1G9vxn,a cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid patients dying
1514,real,There’s more evidence to suggest most covid-19 infections are transmitted by “superspreaders.” https://t.co/EFl7yM4VQI,there s more evidence to suggest most covid infections are transmitted by superspreaders
1515,real,"While the world waits for a safe and effective vaccine against COVID-19, scientists are opening up a new line of attack -- testing antiviral antibodies that aim to block the virus from infecting our cells. https://t.co/1ksqBD84pE https://t.co/RjxPstSWLy",while the world waits for a safe and effective vaccine against covid scientists are opening up a new line of attack testing antiviral antibodies that aim to block the virus from infecting our cells
1516,real,"Doctors are getting a more detailed look at some of the unexpected ways covid-19 hits the human body beyond the nasal cavity, throat, and lungs. https://t.co/AcpMGmVMNQ",doctors are getting a more detailed look at some of the unexpected ways covid hits the human body beyond the nasal cavity throat and lungs
1517,real,Researchers are infecting lab-made human lung-sac cells with the coronavirus. One area where the research could pay off is in testing covid-19 drugs. https://t.co/7kmyLKizTN,researchers are infecting lab made human lung sac cells with the coronavirus one area where the research could pay off is in testing covid drugs
1518,real,There’s more evidence to suggest most covid-19 infections are transmitted by “superspreaders.” https://t.co/Ix0VXiD4yO,there s more evidence to suggest most covid infections are transmitted by superspreaders
1519,real,How much immunity to covid-19 are we talking about? How long does immunity last? What factors affect immunity? And what does this mean for developing a vaccine? These are the questions we need to answer as we inch closer to a vaccine and herd immunity. https://t.co/yKjZnPoXO5,how much immunity to covid are we talking about how long does immunity last what factors affect immunity and what does this mean for developing a vaccine these are the questions we need to answer as we inch closer to a vaccine and herd immunity
1520,real,Why simply waiting for herd immunity to covid-19 isn’t an option https://t.co/P7smzwU9vB,why simply waiting for herd immunity to covid isn t an option
1521,real,A cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid-19 patients dying. https://t.co/UwvSgOVjs9,a cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid patients dying
1522,real,A cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid-19 patients dying. https://t.co/A9aMiTk1dK,a cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid patients dying
1523,real,"The worldwide COVID-19 pandemic is accelerating, with a one-day global record of 150,000 new coronavirus cases reported this week, World Health Organization Director-General Dr Tedros Adhanom Ghebreyesus said Friday. https://t.co/Tz6w55yaWx https://t.co/9bqZ5Ku1UU",the worldwide covid pandemic is accelerating with a one day global record of new coronavirus cases reported this week world health organization director general dr tedros adhanom ghebreyesus said friday
1524,real,"As we inch closer to a vaccine and herd immunity, we need to resolve a few mysteries surrounding how the immune system responds to the coronavirus after infection. https://t.co/yKjZnPoXO5",as we inch closer to a vaccine and herd immunity we need to resolve a few mysteries surrounding how the immune system responds to the coronavirus after infection
1525,real,Several states have mandated the use of masks and face coverings while in public to prevent the spread of COVID-19. Cities in Florida and Arizona joined California and Michigan this week in introducing new requirements. https://t.co/IDo29kdazd https://t.co/J6b0uFdKwD,several states have mandated the use of masks and face coverings while in public to prevent the spread of covid cities in florida and arizona joined california and michigan this week in introducing new requirements
1526,real,"After the number of coronavirus cases decreased nationally in May and early June, the percentage of people testing positive for COVID-19 is on the rise again in several states, the CDC announced in a weekly report on Friday. https://t.co/4ygl0dx9rf https://t.co/RwoJygOMqh",after the number of coronavirus cases decreased nationally in may and early june the percentage of people testing positive for covid is on the rise again in several states the cdc announced in a weekly report on friday
1527,fake,"Thread, on loony COVID19 conspiracy theories and Captain America. (TLDR: it turns out the “corona virus” in the photo is a spaghetti ad.) https://t.co/R9IMOA0pT1",thread on loony covid conspiracy theories and captain america tldr it turns out the corona virus in the photo is a spaghetti ad
1528,real,Researchers are infecting lab-made human lung-sac cells with the coronavirus. One area where the research could pay off is in testing covid-19 drugs. https://t.co/7kmyLKizTN,researchers are infecting lab made human lung sac cells with the coronavirus one area where the research could pay off is in testing covid drugs
1529,real,A cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid-19 patients dying. https://t.co/A9aMiTk1dK,a cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid patients dying
1530,real,There’s more evidence to suggest most covid-19 infections are transmitted by “superspreaders.” https://t.co/Ix0VXiD4yO,there s more evidence to suggest most covid infections are transmitted by superspreaders
1531,real,"As we inch closer to a vaccine and herd immunity, we need to resolve a few mysteries surrounding how the immune system responds to the coronavirus after infection. https://t.co/yKjZnPoXO5",as we inch closer to a vaccine and herd immunity we need to resolve a few mysteries surrounding how the immune system responds to the coronavirus after infection
1532,real,A cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid-19 patients dying. https://t.co/UwvSgOVjs9,a cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid patients dying
1533,real,Why simply waiting for herd immunity to covid-19 isn’t an option https://t.co/P7smzwU9vB,why simply waiting for herd immunity to covid isn t an option
1534,real,"Doctors are getting a more detailed look at some of the unexpected ways covid-19 hits the human body beyond the nasal cavity, throat, and lungs. https://t.co/AcpMGmVMNQ",doctors are getting a more detailed look at some of the unexpected ways covid hits the human body beyond the nasal cavity throat and lungs
1535,real,"With the number of coronavirus cases trending higher again in several states, the U.S. will likely face a long stretch of new cases, hospitalizations and deaths rather than a first and second wave, a prominent epidemiologist said Sunday. https://t.co/ULNHdJXfdK https://t.co/YLs4KBBNkA",with the number of coronavirus cases trending higher again in several states the u s will likely face a long stretch of new cases hospitalizations and deaths rather than a first and second wave a prominent epidemiologist said sunday
1536,real,"My edit piece in today’s ET: 10 things to do to make us win the war against #Covid_19.  3T strategy of testing, tracing &amp; treatment with technology &amp; data analytics, quarantine &amp; public adherence to distancing &amp; masks holds the key. https://t.co/OOfYct3xhe https://t.co/F5WXYsKkhs",my edit piece in today s et things to do to make us win the war against covid t strategy of testing tracing treatment with technology data analytics quarantine public adherence to distancing masks holds the key
1537,real,There’s more evidence to suggest most covid-19 infections are transmitted by “superspreaders.” https://t.co/Ix0VXiD4yO,there s more evidence to suggest most covid infections are transmitted by superspreaders
1538,real,New: more evidence that most #COVID19 infections are transmitted by a select few individuals called “superspreaders” in an 80/20 fashion. Where 20% likely spread 80% of cases. \n\nhttps://t.co/LPSlIjWnUr,new more evidence that most covid infections are transmitted by a select few individuals called superspreaders in an fashion where likely spread of cases n n
1539,real,Researchers are infecting lab-made human lung-sac cells with the coronavirus. One area where the research could pay off is in testing covid-19 drugs. https://t.co/7kmyLKAaLl,researchers are infecting lab made human lung sac cells with the coronavirus one area where the research could pay off is in testing covid drugs
1540,real,Why simply waiting for herd immunity to covid-19 isn’t an option https://t.co/P7smzxbKn9,why simply waiting for herd immunity to covid isn t an option
1541,real,A cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid-19 patients dying. https://t.co/UwvSgODI3z,a cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid patients dying
1542,real,How much immunity to covid-19 are we talking about? How long does immunity last? What factors affect immunity? And what does this mean for developing a vaccine? These are the questions we need to answer as we inch closer to a vaccine and herd immunity. https://t.co/yKjZnP7mpv,how much immunity to covid are we talking about how long does immunity last what factors affect immunity and what does this mean for developing a vaccine these are the questions we need to answer as we inch closer to a vaccine and herd immunity
1543,real,"As we inch closer to a vaccine and herd immunity, we need to resolve a few mysteries surrounding how the immune system responds to the coronavirus after infection. https://t.co/yKjZnP7mpv",as we inch closer to a vaccine and herd immunity we need to resolve a few mysteries surrounding how the immune system responds to the coronavirus after infection
1544,real,Why simply waiting for herd immunity to covid-19 isn’t an option https://t.co/RAzpgU1Jpk,why simply waiting for herd immunity to covid isn t an option
1545,real,Researchers are infecting lab-made human lung-sac cells with the coronavirus. One area where the research could pay off is in testing covid-19 drugs. https://t.co/DgEA1B90uP,researchers are infecting lab made human lung sac cells with the coronavirus one area where the research could pay off is in testing covid drugs
1546,real,There’s more evidence to suggest most covid-19 infections are transmitted by “superspreaders.” https://t.co/q03nr8twwc,there s more evidence to suggest most covid infections are transmitted by superspreaders
1547,real,A cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid-19 patients dying. https://t.co/y4i6pSGFft,a cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid patients dying
1548,real,"The initial COVID-19 test kits created by the CDC failed because of a contaminated component, according to a review by the Department of Health and Human Services. https://t.co/7erm7oxvQQ https://t.co/0lwClhFpes",the initial covid test kits created by the cdc failed because of a contaminated component according to a review by the department of health and human services
1549,real,"“How the coronavirus transmits, where it strikes most severely, and what conditions most favor its spread are questions best understood locality by locality, community by community, not at the level of continents or even countries.”\nhttps://t.co/PRgut7AksY",how the coronavirus transmits where it strikes most severely and what conditions most favor its spread are questions best understood locality by locality community by community not at the level of continents or even countries n
1550,real,"Airlines have set their own policies for face masks to prevent the spread of COVID-19, and now airports are asking Congress for national guidelines, according to The Hill. https://t.co/tx5t4OIa3c https://t.co/bHIkPArKzp",airlines have set their own policies for face masks to prevent the spread of covid and now airports are asking congress for national guidelines according to the hill
1551,real,"As we inch closer to a vaccine and herd immunity, we need to resolve a few mysteries surrounding how the immune system responds to the coronavirus after infection. https://t.co/Vlwwh5xDS4",as we inch closer to a vaccine and herd immunity we need to resolve a few mysteries surrounding how the immune system responds to the coronavirus after infection
1552,real,"America's problems in the face of covid-19 go deeper than the Trump administration’s inaction. A once-healthy innovation ecosystem in the US, capable of identifying and creating technologies essential to the country’s welfare, has been eroding for decades. https://t.co/MS46u7eHnu",america s problems in the face of covid go deeper than the trump administration s inaction a once healthy innovation ecosystem in the us capable of identifying and creating technologies essential to the country s welfare has been eroding for decades
1553,fake,"To all the JHS and SHS final year students remember you are the future leaders of the country that is why we can't let CoronaVirus stop you from getting education. just eat healthy, take vitamin C, wear nose mask and observe all other protocols and you will be safe",to all the jhs and shs final year students remember you are the future leaders of the country that is why we can t let coronavirus stop you from getting education just eat healthy take vitamin c wear nose mask and observe all other protocols and you will be safe
1554,real,"@a_sabo12 @JibrinIbrahim17 @YZYau @ChiromaHope @teemerh_beekay @MubarakEkute @Mairo_Ado @ICTAdvocates @kamalkano @IsaKamilu @isyaku12 @CDDWestAfrica_H @ooomiiiii I do not think anybody needs any other lesson, after what we have learned from the raging COVID-19 pandemic, to know that, going forward, health has to be the top priority in terms of investment decisions of government at all levels, and all of us as Nigerians.",a sabo jibrinibrahim yzyau chiromahope teemerh beekay mubarakekute mairo ado ictadvocates kamalkano isakamilu isyaku cddwestafrica h ooomiiiii i do not think anybody needs any other lesson after what we have learned from the raging covid pandemic to know that going forward health has to be the top priority in terms of investment decisions of government at all levels and all of us as nigerians
1555,real,Why simply waiting for herd immunity to covid-19 isn’t an option https://t.co/ER6hFX8WNr,why simply waiting for herd immunity to covid isn t an option
1556,real,A cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid-19 patients dying. https://t.co/m3Q8g4rYXQ,a cheap steroid called dexamethasone significantly cuts the chance of seriously ill covid patients dying
1557,real,"Today is Olympic Day!\n\nWHO, @Olympics  and @UN join forces to fight #COVID19 and encourage individuals &amp; communities around the world to be #HealthyTogether 💪\n\nMore details 👉 https://t.co/z4OcKZ3aoA https://t.co/rkALQrdiaK",today is olympic day n nwho olympics and un join forces to fight covid and encourage individuals communities around the world to be healthytogether n nmore details
1558,real,"@Olympics, @UN and WHO will work together with Olympians 🏋️‍♀️⛹️🤾‍♀️🏌️🏊‍♀️🚴‍♀️ to spread important public health information through digital platforms.\n\nMore details 👉 https://t.co/z4OcKZ3aoA https://t.co/cmVhv9tRC1",olympics un and who will work together with olympians to spread important public health information through digital platforms n nmore details
1559,real,"Contrary to what you’ve heard, shutting down the country is also the quickest way to get it started back up again. https://t.co/1cMpzdhEIZ",contrary to what you ve heard shutting down the country is also the quickest way to get it started back up again
1560,real,Sport and physical activity are for health and well-being!\n\nOlympic athletes around 🌏🌍🌎 will help promote physical and mental health by showcasing exercises to stay healthy during #COVID19.\n\nMore details 👉 https://t.co/z4OcKYLzx2 https://t.co/syRqPrDKyr,sport and physical activity are for health and well being n nolympic athletes around will help promote physical and mental health by showcasing exercises to stay healthy during covid n nmore details
1561,real,There’s more evidence to suggest most covid-19 infections are transmitted by “superspreaders.” https://t.co/EV55dI1hSi,there s more evidence to suggest most covid infections are transmitted by superspreaders
1562,real,"America's problems in the face of covid-19 go deeper than the Trump administration’s inaction. A once-healthy innovation ecosystem in the US, capable of identifying and creating technologies essential to the country’s welfare, has been eroding for decades. https://t.co/Xw2Wi1Yjbo",america s problems in the face of covid go deeper than the trump administration s inaction a once healthy innovation ecosystem in the us capable of identifying and creating technologies essential to the country s welfare has been eroding for decades
1563,real,On the occasion of #OlympicDay we are pleased to partner with the @Olympics in advocating for people to #StayActive!\nEveryone can do their part in the #COVID19 pandemic by being active and eating a healthy diet so that they can fight the virus. Together!\nhttps://t.co/L8yZWi4h5T,on the occasion of olympicday we are pleased to partner with the olympics in advocating for people to stayactive neveryone can do their part in the covid pandemic by being active and eating a healthy diet so that they can fight the virus together n
1564,real,"As we inch closer to a vaccine and herd immunity, we need to resolve a few mysteries surrounding how the immune system responds to the coronavirus after infection. https://t.co/Gos1kTgBMh",as we inch closer to a vaccine and herd immunity we need to resolve a few mysteries surrounding how the immune system responds to the coronavirus after infection
1565,real,"Travelers from the U.S. may be banned from European Union countries starting July 1, according The New York Times. https://t.co/qKGKoyiWfu https://t.co/oilIVpCSBF",travelers from the u s may be banned from european union countries starting july according the new york times
1566,real,There’s more evidence to suggest most covid-19 infections are transmitted by “superspreaders.” https://t.co/EV55dI1hSi,there s more evidence to suggest most covid infections are transmitted by superspreaders
1567,real,"America's problems in the face of covid-19 go deeper than the Trump administration’s inaction. A once-healthy innovation ecosystem in the US, capable of identifying and creating technologies essential to the country’s welfare, has been eroding for decades. https://t.co/Xw2Wi1Yjbo",america s problems in the face of covid go deeper than the trump administration s inaction a once healthy innovation ecosystem in the us capable of identifying and creating technologies essential to the country s welfare has been eroding for decades
1568,real,"“How the coronavirus transmits, where it strikes most severely, and what conditions most favor its spread are questions best understood locality by locality, community by community, not at the level of continents or even countries.”\nhttps://t.co/Shi6g3XVJa",how the coronavirus transmits where it strikes most severely and what conditions most favor its spread are questions best understood locality by locality community by community not at the level of continents or even countries n
1569,real,There’s more evidence to suggest most covid-19 infections are transmitted by “superspreaders.” https://t.co/PpTaKMhVTG,there s more evidence to suggest most covid infections are transmitted by superspreaders
1570,real,"A few weeks ago, virtually every state began easing coronavirus restrictions and opening up their economies. But alarming spikes in COVID-19 cases are being reported across the U.S., with many states reporting record highs in the daily count of new cases. https://t.co/JYZcyIvY2l https://t.co/l2sFC2wZiY",a few weeks ago virtually every state began easing coronavirus restrictions and opening up their economies but alarming spikes in covid cases are being reported across the u s with many states reporting record highs in the daily count of new cases
1571,real,"People whose jobs get taken over by robots might become robot wranglers, says @hiskov in this @techreview by @ErikaHayasaki: https://t.co/xrOkiSrBsb \n#robotics #COVID19 \n@ucsd_cse",people whose jobs get taken over by robots might become robot wranglers says hiskov in this techreview by erikahayasaki n robotics covid n ucsd cse
1572,real,"The coronavirus pandemic could lead to 300,000 to 500,000 fewer births than expected in the U.S. next year, according to a a new report from the Brookings Institution. https://t.co/a2psw21NXl https://t.co/BEbvtWDTdm",the coronavirus pandemic could lead to to fewer births than expected in the u s next year according to a a new report from the brookings institution
1573,real,"More than 8,000 people have signed a petition asking Florida officials to delay the planned July reopening of parts of Disney World, especially after Florida set several single-day records in new COVID-19 cases during the past week. https://t.co/pFx1yXQlB4 https://t.co/VhtIs24TuA",more than people have signed a petition asking florida officials to delay the planned july reopening of parts of disney world especially after florida set several single day records in new covid cases during the past week
1574,fake,"Africa’s first participation in a COVID-19 vaccine trial started Wednesday as nervous volunteers received injections, while officials said the continent of 1.3 billion people cannot be left behind. https://t.co/1EXEfBCVyk",africa s first participation in a covid vaccine trial started wednesday as nervous volunteers received injections while officials said the continent of billion people cannot be left behind
1575,real,"According to a new modeling study, if enough people wore face masks, even homemade coverings, it would slow the transmission of #COVID19 and prevent further waves of infection.\nhttps://t.co/q6ynTNjwkc\n#facemask #WearADamnMask #WearAMaskSaveALife",according to a new modeling study if enough people wore face masks even homemade coverings it would slow the transmission of covid and prevent further waves of infection n n facemask wearadamnmask wearamasksavealife
1576,real,"America's problems in the face of covid-19 go deeper than the Trump administration’s inaction. A once-healthy innovation ecosystem in the US, capable of identifying and creating technologies essential to the country’s welfare, has been eroding for decades. https://t.co/xvRhn2iulo",america s problems in the face of covid go deeper than the trump administration s inaction a once healthy innovation ecosystem in the us capable of identifying and creating technologies essential to the country s welfare has been eroding for decades
1577,real,"To celebrate Olympic Day, @WHO, @Olympics  and @UN joined forces to fight #COVID19 and encouraged individuals &amp; communities around the world to be #HealthyTogether \n\n👉 https://t.co/fwMoAi4IwW\n#BeActive✨ #Sport4SDGs ⚽️⛳️🪀🏀🏸🥊🏉🏑🤿🥅🏓🥎 https://t.co/LRGc8dhEQC",to celebrate olympic day who olympics and un joined forces to fight covid and encouraged individuals communities around the world to be healthytogether n n n beactive sport sdgs
1578,real,There’s more evidence to suggest most covid-19 infections are transmitted by “superspreaders.” https://t.co/PpTaKMhVTG,there s more evidence to suggest most covid infections are transmitted by superspreaders
