text,label
'it s nights like these where i just want to give every single homeless person a big warm blanket!😔🌙❄',normal
'i can upgrade you',normal
'and nothing else matters...',normal
'i will never understand why i care so much for people that don t care about me. #wasteoftime',normal
'#the coming ......be prepared',normal
'thank you to the house across the street for having their alarm blaring for the past 15 minutes. now that s all i hear.',normal
'#butipa ang downy may attraction',normal
'sometimes, you just need to be left alone.',normal
'for the first time.. i don t feel cold in the cinema..because i m cold-blooded^^..',normal
'seem to have acquired a talent for hitting snooze without actually waking up, turned off three alarms this morning without realising #woops',normal
'gyms need to stop playing pussy radio songs after 12...',normal
'i talk with facial expressions',normal
'everyone is complaining about homecoming -- guess what, i ve never been to homecoming so veryyy valid',normal
'light, lights, slight hahaha',normal
'i did something to my shoulder/neck last night and now i can t look to my left -___- it will just go away on its own right?',normal
'i really wanna go but i m not going to vibes',normal
'my girl did a 5k today, got me amped to sign us up for another one',normal
'i see it clear i crop you you out the frame',normal
'yay...it s my birthday :) xxx',normal
'boss gave me my b day off 😊',normal
'i ❤️ my family',normal
'lol that magic johnson picture gets me every time 😂😂',normal
'i use to smoke pot , i still do but i use to too 😂😂😂😂 some shit a pot head would say!',normal
'just found nerds under my pillow.. #nicekeeley',normal
'wonder do oomf miss me 👀',normal
'u either live u either die daz the only way u gettn me',normal
'   oh, i m sorry. i forgot i only exist when you need something   ',normal
'what s the difference between a guy and a gay?',normal
'destine payday-are individuals generating an dividend using this gizmo?: gtwtqsvj',normal
'la grassplot mower fanny not crack alter ego sum total: ltk',normal
'i have a song stuck in my head that i haven t listened to in months...',normal
'oneself infrastructure keeping services forasmuch as the advanced in years neat: tozwfo',normal
'i think i just broke my computer…',normal
'realizing that tomorrow and sunday are the only days i get to sleep in past 8 makes me want to cry',normal
'i can t wait to see carina i m so deprived',normal
'i like girls who eat carrots frase da minha vida',normal
'didn t wanna meet up cause you know for a fucking fact your ass would have gotten bent in fucking half. cunt.',normal
'i miss my small town. everything was so much simpler, or it appeared to be. either way, i have my memories i ll never forget.',normal
'takes one to know one tbh.',normal
'★ #retweet ★ follow me ✈ i follow you ✈ #siguemeytesigo ✈ #followbackseguro #tfbjp #rt2eat ✈ #teamfollowback ✈ get more followers fast',normal
' i go to ig and think,   ratchets   lmao😂 ',normal
'i did not know it was 2 am',normal
'happy birthday my father i love u and please don t get old just watch us grow',normal
'it s february already, where did january go?',normal
'about how bad the school is now and how we arent going to get in or get jobs',normal
'you can tell by my eyes i m super tired .',normal
'what happened in philly for rl?',normal
' throwbacks kill that new  top music  crap that is so called   trending.   ',normal
'totally watching battle royale right now.',normal
'it s sooooo cold ❄❄😖😖',normal
' why did gabriel just snapchat me   goodmorning   r u ok 😂 ',normal
'jose is cray cray',normal
'i feel sick 👎😔😷',normal
'can someone please take me out 😭',normal
'sleepy trying to stay up, 😏',normal
'sometimes girls really bother me.',normal
'i know ive made mistakes , i know ive fucked up ,',normal
'tyenol and then bed !',normal
'i love to cuddle but i also love to have my bed all to my self! 😊',normal
'procrastinators are able to do 30 minutes of work in 8 hours and 8 hours of work in the 30 minutes before it’s due',normal
'phone dry af..going to sleep on kiana ✌️✌️',normal
'   if you ask me what i came to do in this world, i, an artist, will answer you: i am here to live out loud.   émile zola ',normal
'be patient and relax :)',normal
'i really hope that donor doesn t find me tomorrow.',normal
'jack in the box hit the spot ☺🍔🍟',normal
'i want to go karaoke/noraebang. anyone anyone anyonee?',normal
'words cannot express how happy i am to be in work at 7am.',normal
'but i miss cheer more',normal
'oh how i miss my baby 😐',normal
'give me more hunhan pictures pretty please. im so lazy to research',normal
'   i m not always there when you call but i m always on time i gave you my all now baby be mine.   🎶 ',normal
'when you make a mistake, accept it and learn from it.',normal
'this person had a 15 pound baby. uhhhh.......ew.',normal
'i don t want to sleeeeep but i feel pretty tired',normal
'lol he s sexually frustrated 😭😂 not my problem ✌️',normal
'you make me feel like the luckiest girl in the world.',normal
'my date this cryzy',normal
'i m camping in a tent, on fucking show, literally freezing my balls off, don t listen to sleeping bags temperatures, they lie',normal
'jesus no one else will do cuz i m burning with desire for your name',normal
'i peep game faster than yu can run it!!',normal
'watching full house makes me realize i need to up my sweater game.',normal
'that awkward moment when you realize they don t carry your size at pink anymore.. #bigboobprobs',normal
'my feet are freezing lol',normal
'grrrrrreeeaaatttt not even close to tired 👍👌',normal
'first appearance : persona 4',normal
'started watching netflix, then got on ifunny now i have been through 3 episodes of gossip girl. 🙈',normal
'get well soon sayang.',normal
'i hate when hear my phone ringing and i rush to it and it s somebody i don t want to talk to',normal
'you piss me off like no other!',normal
'kissing 🙌 i love that shit &gt;&gt;&gt;',normal
'cause chanyeol fever, yeol as in fever... double meanings man',normal
'some people just shouldn t drink.',normal
'the fuck is you?',normal
'dear february hopefully this month i got lot of money from my parents. astungkara o:)',normal
'got my heart broke at 14 that was way way back, so all the girls after that they was straight pay back .',normal
'i love them too much ...',normal
'at least some one thinks i m enjoyable',normal
'praying hader for better days',normal
'i am walking along the path of past dreams, creating new ones for all to see.',normal
'oh golly, now i m lazy to drive back. castro valley for the night.',normal
'shower = the place of thoughts and decision making.',normal
'drunk text me #soiknowitsreal',normal
'i don t like those late replies 🚫😑',normal
'always wanna ask for shit! get whatever the hell they want and still gotta steal from a family member!',normal
'*snorts as i shake my head* some people either have no clue what a rp er is or think that celebrities are dumber than a box of rocks.',normal
'alexa puts up with my drake obsession and i put up with her everything',normal
'not even 50\% better and i gotta make moves already ...this be that shit i don t like',normal
'easily my most difficult trip back home',normal
'surrounded by pretty girls omfg gurs staph',normal
'flappy bird be getting mad',normal
'can i can help you too.',normal
'its awkward how a girl i used to talk to now talks to a girl i used to talk to...feds!',normal
'ara galang 💕💕 love you, swear!!',normal
'i m on my way! 😉',normal
'1st day of feb :o',normal
'fly like a biiiiird',normal
'#crazymofofollowspree #crazymofosfollowparty 1. rt this tweet 2. follow me 3. i follow back 4. follow everyone who rt s',normal
'pero se nos olvidaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa',normal
'man listennnnnn.. fuck you😡🌵',normal
'i swear yall dont know the half about me',normal
'smoking on purple ease my mind.',normal
'what happened to the bird phone though',normal
'i used to care until i realized it gets me nowhere.',normal
'got a fist full of hair, fist full of ass. she came first i came last.',normal
'hoping my fave boy feels better tomorrow ❤',normal
'last weekend before examination week',normal
'i wonder how drunk my dad is gonna be tonight 😂😂',normal
'who tryna kik it with me an anthony rn ;)',normal
'handle my business like a big girl should',normal
'shane don t favorite my shit.....',normal
'the guy i end up with is going to have to be super clever and spontaneous',normal
'i just hate dinner not long ago and im hungry again i swear this happens every night',normal
'i should be asleep but im hella anxious! i want my medals!',normal
'not kissing nobody ass foh',normal
'i hate when i can t rt a good ass tweet lol',normal
'can i have an award for fucking things up.. that would be cool.',normal
'gets home.... plays flappy bird',normal
'⇦ child of god',normal
'desperate time - killswitch engage',normal
'i still believe in love, i still believe in us, i hope you believe in love, the way i believe in us',normal
'lol who farted?! 😳😂😂',normal
'twitter is currently over capacity. #fivewordtechhorrors',normal
'tumble weeds are crucial',normal
'air mate . stop pless',normal
'tomorrow is a new day',normal
'so much about this crazy game they call love, that im trynna understand.',normal
'when that person rushes back to allah then allah accepts him even though that person had turned their back on him before.',normal
'smoking don t really ease the pain no more',normal
'still playing madden 25 on xb1, hmu if u wanna play',normal
'it s so cold outside :/',normal
'my dog wont shut his flab...',normal
'yooo....this niggas hairline looks like it fell back during his child hood...you need to be behind him to see that shit... i cant even deal.',normal
'so jack gets home and literally sets down four glasses of wine with hardly any actual food. -h',normal
'everytime i put it down it ring📞🔊😏💛',normal
'i m uglyy af bruh 😒 idk why niggas be pressed 🙈',normal
'god told us on last evening #unusual miracles, and thank him for the 2 performed today!',normal
'i m done letting your actions bother me, just gonna focus on school and my real friends ✌️ #newday',normal
'i had got some cheese it s , some chips and dips a pack of sodas and ect',normal
'i really don t deserve this; but i m also just gonna move on to bigger and better things. ✨💫🌟',normal
'#rt if u got kik',normal
' eye doctor:   please read the lowest line you can.   me:   made in china.   ',normal
'i hate remembering # s by heart but i always do',normal
'. . .finalist # 25 #showtime',normal
'go to sleep then ✌️',normal
'success isn t only about what you accomplish in your life, its about what you inspire others to do...',normal
'that s just slight work',normal
' -to c.c-   it s a contract, this time coming from me to you .  - #lelouch ',normal
'iwon tun iwonsi ni ikan l aye. when you consider one, consider the other.',normal
'i aint mad, but i aint happy either.',normal
'this convo finna get real interesting..',normal
'my lil bitch fromakron do whatever i say 😎',normal
'i should have stayed in temecula with my cousin tonight',normal
'mum shleep atleast i have my cuddle buddy 😁',normal
'scratch my back and kiss my neck and i will fall in love with you and also fall asleep on you',normal
'i wanna watch zac efrons new movie 😭',normal
'need to go to sleep so i can get up and workout in the morning and i have to work',normal
'im on the brink of tears',normal
'have work in the morning and can t sleep. #typical',normal
'try me by saying you don t lol',normal
'doing housework to kill time before going to work. must stay awake!!!',normal
'i told her shake it like a red nose pitbull.. and ima keep throwin money till your bank full!',normal
'   *whispers* somebody needs some...lipchap   ',normal
'although i feel a big smile is beautiful, i don t think showing teeth is a requirement. not everyone is a teeth smiler. it is what it is.',normal
'i m just trying to relax but i have a million things running through my mind',normal
'i hate when mfers fwm one min then switch up so fast ... how ??',normal
'walk into a building like what up i gotta big 🐔',normal
'i just don t know what to do anymore',normal
'lls he is so loud',normal
'shut up you little bitch',normal
'i aint perfect im perfectly flawed',normal
'thank god she was kidding 😩😂 lmfao',normal
'what a small world we live in...wow',normal
'its not a weekend, its the weekend. 💁',normal
'can t let this slip away, fuck dot!',normal
'i love seeing old couples. it makes me feel that sometimes love can exist for forever.♥',normal
'i have none . what so ever 😒',normal
'my friend always think that i m perfect but i m not ! apparently i m just a little kid in a big world :/',normal
'i have absolute zero time to wash and vacuum my car...uh oh.',normal
'and that quote goes to you .',normal
'   it s funny. so this is what it feels like. it s a much more wonderful feeling than anything i had ever imagined.   ',normal
'she s jealous because she s afraid you ll find someone prettier, smarter, taller, skinnier, calmer, stronger, and better than her.',normal
'ligo o thats my tomboy? hayszxth',normal
'next time we fuck, i don t wanna fuck, i wanna make love next time we talk, i don t wanna just talk, i wanna trust',normal
'or you re sinking like a stone',normal
'fuck meant to say gun ahahahah',normal
'chance doesn t know i have my tongue pierced yet.. i m nervous to tell him tomorrow.',normal
'i didn t put up the pic of the shoes',normal
'this chick on facebook ranting about how she can t mess with a dude with kids...she got two crumb snatchin kids herself!! how that work?!?',normal
'i fell asleep at like 8 im so mad at myself bc i wanted to watch dlive s stream',normal
'im so out of it',normal
'i want a root bear float',normal
'come on, get loud, loud let it out shout it out from the rooftops ...',normal
'taco bell always wanna have mandatory meetings in the morning...',normal
'   i can see your dirty pillows   ',normal
'don t let a bad day make you feel like you ll have a bad life.',normal
'my nose running and shit. fuck.',normal
'when i miss you, i re-read our old conversation and smile like an idiot.',normal
'i feel bad for them. i should just play them.',normal
'cant believe ima be 20 this year',normal
'here we go again with this bullshit.',normal
'happy bday my lil bro leel 132st',normal
'why am i still up.',normal
'i m so excited to sleep in tomorrow!',normal
'i can t understand why she farts so much after we fuck....this farting disturbing my sleep!',normal
'maybe sometimes you have to lose who you were to find out who you are.',normal
'77 hour fast get like me',normal
' rememebr when daniel firt got charged and half of the hate comments were like   lol idek dmtn but this dude deserves what s coming to him   ',normal
'just really pissed off',normal
'drunk zombies, all over this campus. 😂',normal
'cmon ... seriously !!!',normal
'huh? n-no flippy again...h-he is going to kill me..waaa',normal
'dont sit up here and lie to my fucking face!!!!',normal
'i have allergies again and i was literally sick like less than a week ago so my nose is red again and i just really want to chop it off 😔',normal
'stay following your dreams.',normal
'so yep. definitely like him.',normal
'mckenzis tweet was basically about me',normal
'got her name tattooed on you biggest mistake you ever done bitch lol you would of thought it would be the same 👎👏 sleep over anyone?',normal
'hotel gb is an amazing programme, it s all my british dreams rolled in one and it s hilarious, oh my',normal
'never forget about your friends when you re in a relationship.',normal
'the primeval clop as regards seo: npusdw',normal
'for one last time i say goodbye this time i know wenever make it.you take my heart and make me bleed ilet you know when im not breathing',normal
'feeling tired now😴 been up since 4!',normal
'watch midnight memories oh oh oh on vevo',normal
'what am i getting myself into? 😞',normal
'i remember elementary school days',normal
'life is too short to waste time hating anyone :)',normal
' 2 of the cutest kids ever screaming   we hate you shaun   while watching the fast and the furious 6. making my morning ',normal
'got a score of 3 on flappy bird and i m now ready to stand on that awkwardly jumping twat bird.',normal
'i don t know what i m going to do when i finish weeds.',normal
'i wanna dye my hair blonde :-(',normal
'they don t know ! we be in the same room we don t never say shit they don t know keep it between me and you',normal
'i can honestly say today is a day i will remember for the rest of my life! the presence of god is indescribable .',normal
'despoilment is needful: feeding the avid instead as for landfills: xfudwu',normal
'as a dm.i ll take a break from twitter and skype for a dm.',normal
'during the biblical days when jesussaurus rex roamed the earth!!',normal
'females i don t trust  em, lord knows i don t love  em',normal
'not getting over that picture omfg',normal
'my neighbors got their lawn forked because they have a broncos flag up. moral of the story, if youre a broncos fan, leave the country.',normal
'sneeze on the beat and the beat got sickaaa',normal
'hate it when i think of a brilliant idea only to find out someone else already thought of it #keeponthinking #thistimenextyear...',normal
'two days off after today :)) heading to blackpool tomorrow. can t wait! get me in that steam room already!!',normal
'drop everything now, meet me in the pouring rain, fuck me on the sidewalk, take away the pain. -taylor swift',normal
'i don t like it when others ignore me',normal
'it s never this dry',normal
'   i ll do anything to make things right again. i just have to be brave. –merida (brave)   ',normal
'roses are red violets are blue i need to poo',normal
'i need to go to dreams',normal
'looking back at the past and realizing what a fucking idiot you were sometimes.',normal
'and now it all makes sense...',normal
'   i wanted to put you in my pocket, i still want to put you in my pocket   ',normal
'a man who is good with kids 😍😍 #attractive',normal
'i fukn love this moment ! 😍👌',normal
'demi lovato - without the love :3',normal
'you prolly wanna fuck me girl😏',normal
'okay last tweet about tonight.. i just know the person that chose to make kenneth mad lost they rabbit ass mind😂😂😂😂😂',normal
'you think i m out here making funny money',normal
'flappy bird drunk is a nightmare',normal
'the gophers have to figure out a way to win shoot outs.',normal
'bitches really be weird !!!! like get the fuck smacked ',normal
'pokemon my ass, digimons where its at',normal
'got paid to dance, watch a free concert, sit backstage in vip and talk to people. i could get used to this lol',normal
'tryna prepare myself for sundays hangover.',normal
'maybe... i am the one that is difficult... — feeling issolated',normal
'beer pong with my dad! #waitwhat',normal
'3 people said i have good music taste',normal
'forgot to give a shoutout to student section biggest one yet #saberbasketball',normal
'rs 14, 021 crore have been sanctioned under uidssmt #upa',normal
'just think- this time in two weeks i ll be in new york ✈️',normal
'fili and kili at your service',normal
'hoya s hairstyle ! omo',normal
'wide awake , i can never sleep at night',normal
'less than perfect credit? i can help you! check out my website for more information!',normal
'today was like a reality check. from start to end.',normal
'he tires to make it seem ok but i shut that down and made him think bout what he said',normal
'omg. you re - you are. your- possessive. learn.',normal
'people have started putting items out for the kerb-side cleanout. oh how i love this annual ritual #savengers',normal
'if my boyfriend didnt keep my up for the 2 nights i wouldn t be tired. 😒😏😛',normal
'smh this nigga done started something that i ain t had nothing to do with',normal
'was cooling til niggas popped off, smh',normal
'i m always bored as fuck when i m home',normal
'can t sleep. watching alfred hitchcock presents...',normal
'who the hell is herher :(',normal
'i should say wanna be bougie',normal
'he wanna fck a bad dolly , &amp;&amp; pop molly 👿',normal
' i hate when someone asks   do you want to cry with a video?   no fuck you and the sad video. bitch ',normal
'shawty known to strip for the rent ya',normal
'late night tb run.',normal
'i show so much love, i can t wait til its my time to get it all back',normal
'i m in awh with you all of you your my mission',normal
'i m going to sleep frfr .',normal
'snoop smoked his eighth blunt of the day!',normal
'a relationship is only for two, but some bitches don t know how to count .',normal
'i m be sleep all day then turn up on the way to the game &amp; turn up in the game',normal
'it s really cold in my car ):',normal
'got me twisted over you.',normal
'   then why don t you just stop buying more b—   no. ',normal
'two weeks then i can start working out!!!',normal
'and every blunt i smoked i payed for unless i was getting fyed up. just tried my ass 😩😒',normal
'can justin stfu like everything he says is irrelevant',normal
'i have this disease where im completely aware that im annoying but i have absolutely no way to stop myself',normal
'go on, unfold your menu. take a glance and then you ll be our guest. oui, our guest! be our guest!',normal
'lmbooo i cant deal with teka! i just cant deal with her, her thumbs, nor her index fingers',normal
'crap is that not okay to tweet',normal
'why she liking my pics ..',normal
'it gets no better than us ,',normal
' cause i m looking at you through the glass don t know how much time has passed all i know is that it feels like forever',normal
'i m hungry somebody bring me something to eat',normal
'9 days till 18.',normal
'tom marvolo riddle lord voldemort the dark lord he who must not be named you know who bellatrix lestrange s crush',normal
'i may be little, but you don t want to fuck with me.',normal
'did both of the crowds storm the court after the pg sheldon game?',normal
'and the cat is out of the hat 👍 #finally #bitch',normal
'january has def been one of the most life changing months of my life. can we just slow down the pace 2014?',normal
'music till i fall asleep 🎶😴',normal
'ha you can t make me jealous. it won t happen. nope...never!!!',normal
'searching for buttermilk chicken.. !!! new recipes.. ^__^',normal
'so proud to have called you auntie..',normal
'i don t know where to go, i don t know what to feel, i don t know how to cry, i don t know why, so what now?',normal
'everything we hear is an opinion, not a fact. everything we see is a perspective, not the truth.',normal
'thisfakie_8 happy birthday, hope you had a good birthday, lovely. keep on smiling.',normal
'you doing you, while i m doing me',normal
'i forgot i was even talking to them',normal
'it s seems like i don t lie , but i do &amp; idk why',normal
'the in between is what i m looking forward to.',normal
'just because i finally got over you doesn t mean there aren t days when it all comes rushing back.',normal
'it s my birthday month 😊',normal
'this is the last time i drink coffee before bed!',normal
'hahahahahahahha, he said his hair line look like it got evicted 😭😭😭',normal
'this movie called dog pound is interesting fr fr .',normal
'chaos is just order which you haven t fully grasped yet.',normal
'tonight makes me miss 59 and 64 so bad',normal
'childhood memories are strange. they re like a subtly inaccurate flashback in time of a completely random experience.',normal
'you ain t gonna do nothing .. shut yo ass up',normal
'just spilled all these cracker crumbs in my damn bed 😡',normal
'in feel like i get on my friends nerves, i think i need to calm down',normal
'gotta work inna a.m &amp; im still up',normal
'that sounds like disgust',normal
'i don t know what to get !',normal
'there s nothing on tv.',normal
'boy, look into my eyes while i m grinding on you! this is beyond sex, im high on you! 😌😍🙈❤️',normal
'nothing beats your own bed nothing',normal
'looking for the right way. to do the wrong things',normal
'laugh a little more, cry a little less.',normal
' nurse to my mom    anyone in the family have bipolar, depressions or any other type of mental disorder?   my mom-   everybody   😏 ',normal
'so beers are apparently $5 a bottle because everything else is too warm at this pub (they lost power in the heat) shit, eh? ;)',normal
'shooting stars just passing by',normal
'forever in my feelz with this song that s playing rn cause it brings back so many memories.',normal
'never able to sleep when i need to be asleep.',normal
'am on my worst behavior...motherfuckers gatta love that',normal
'i just brushed my teeth using my finger, so the answer is no, i do not have my life together',normal
'you can t just forget about your past, so instead reflect about it. live your life with lessons learned than full of regrets.',normal
'can i be in a cute relationship yet?',normal
'i just want to be with you~',normal
'who is running up and down my street?',normal
'lmfaoooooo i be deaddddddd.',normal
'i would have been happy just staying in tonight.',normal
'lol hush, im not cocky im just confident. 😁😇 youu tha cocky one ! 😒',normal
'stop acting like you re perfect, all bitches got glitches.',normal
'you do the crime you do the time',normal
'#teamherher manalo matalo atleast top5',normal
' you had me at   i hate that bitch too  . ',normal
'what high school let him graduate because he cannot spell worth nothing 😂😂',normal
'what makes you happy? do it with all your might as happiness is key to fulfilled life.',normal
' sad thing is everyone in dbz   even yamcha   is op as fuck in comparison to other animes. ',normal
'hurtlina and i fought over vocabulary once for 3 hours #youdontwantthis',normal
'lemme go to sleep before i get mad😡',normal
'people can be such assholes',normal
'awww my dad stayed up for me #mymans #mylife',normal
' spongebob:   can you hear me?   patrick:   no, it s too dark.   ',normal
'my music just went from eminem to bruno mars to katy perry to mac miller lmao',normal
'currently downloading flappy bird fml what has the world come to',normal
'i ll pay anyone who follows me to kill this hillbilly i work with name your price',normal
'my niggas got gas who gna pick them up',normal
'it feels sooooo good to finally be in my own bed.',normal
'do you still love me? i am dying to know.',normal
'some people are just jerks and there isn t anything you can do to change them.',normal
'these mothafuckas up in here talkin shit',normal
'earth people ny to california',normal
'share ur vision with those who share ur vision ~ juku wellington',normal
'i would carry you over fire and water for your love.',normal
'double black moon. (⊙…⊙ ) #omen',normal
'wow, so i was kinda like nothing to you huh?',normal
'y all should just shut up... k bye ☺️',normal
'&amp;&amp; fuck you to the ones who doubted me 😜😏',normal
'how do boys look good without makeup',normal
'mobbin on the low...',normal
'mmh, should i work on my english? #bot',normal
'texting slow gonna make me k.o. lol',normal
'it would be my pleasure...',normal
'even if the stars and moon collide, i never want you back into my life',normal
'ugliest maybe. yeah that s it.',normal
'my phone dying and i m bored.. 😩😩',normal
'finished the story. i feel like i wrestled gladiators and won. bruised and bloody, but i won.',normal
'i just need to stay asleep for more than an hour😒',normal
'too much thinking i can t sleep',normal
'i just wanna make things right',normal
'some girls are bigger than others',normal
'a girl dat can rap, always sexy.',normal
'so proud of my self',normal
'going too sleep got a 16hr shift ahead of me!',normal
'everytime i see a hot guy on tv, my heart melts everytime!',normal
'february is here. you know what that means. yes yes. single awareness day is coming up. 💃💃💃👯👯👯',normal
'my young nigga feloo',normal
'not afraid to speak what s in the heart but i know i m truly strong emotionally.',normal
'let me go to sleep',normal
'do not ever underestimate my ability to find shit out.',normal
'conceal , don t feel , don t let them know',normal
'am i the only one that hates oreos ....?',normal
'he can get this frfr',normal
'so fine game on !!',normal
'ok its starting to get annoying',normal
'pamela mad cause me and chi chi gonna be chillin and she gotta do shit',normal
'and i go hard for this paper',normal
'sometimes, stopping is the best way to save our feeling.',normal
'this evening i won t let this feeling die.',normal
'i have no choice but to sleep when he sleeps. a baby runs my life',normal
'thought we was stronger',normal
'that risky naked trip from the bathroom to the bedroom.',normal
'y can t i sleep',normal
'it is black or white, no grey areas..',normal
'promise me if i cave in and break i wont be making a mistake',normal
'   superjunior conquered the korean entertainment industry with their endless qualities and they re also active in various fields.   ',normal
'think it mayb time to go pt so i can b with the girls more. #mygirlsmyworld',normal
'trying to get some sleep… gotta hit the road in a few',normal
'i just want tlc to announce a us tour.....',normal
'truth or dare is getting weird! 😂',normal
'im up , cant believe it',normal
'flappy jack, iii-2 s very own rage game',normal
'nothing worse than feeling helpless in knowing the heartache that s coming. my heart hurts..',normal
'you can give a man the world, and he ll still find a reason to leave you..',normal
'don t follow katie she s a liar liar pants on fire',normal
'2 am mcdonalds runs with my babes #fatties',normal
'off to work! bye',normal
'some tinz just don t interest me anymore #i mgrowing',normal
'alright that s cool too 😕',normal
'this dumb bitch just said shitty shitty bang bang.. 😂😂😑😑😑😑 but she was dead ass',normal
'can t go back to sleep had another bad dream i can t do this no more i m ready to get help',normal
'three migraines in one day phew',normal
'hahaha. very funny #thatsmytomboygrandfinals 😂👍',normal
'i dnt go down.nigga get urs,dnt ruin life.make life 4ur self.',normal
'lets talk about people calling others who workout show offs, cocky, arrogant, or etc.',normal
'you bitches think it s a joke.',normal
'what really went on...',normal
'//can y ll rate me on playing a female character? i ve never once in nine years of rp. i m wondering for future..',normal
'reading old messages, and wondering where it went wrong.',normal
'way to go 2014-02-01 07:17:37.41 ; now',normal
'my eyes are extremely dry',normal
'i ve been awake for awhile now',normal
'slow wifi so fuck it',normal
'   use what talent you possess: the woods would be very silent if no birds sang except those that sang best.   -henry van dyke ',normal
'i ll be waiting 😏',normal
'i m so not tired at all',normal
'if i not made for you then why does my heart tell me that i am??',normal
'neighbs fighting. her: i want to know what i did to make you not even want to be in bed with me.',normal
'am be tight when school starts again 😴',normal
'i said i m over you. but every time my phone vibrates, my heart still wishes it s a text from you.',normal
'umm k then i guess',normal
'they never won no rings but want to be mad at horry',normal
'y does everybody always think im high',normal
'my mojo s so dope bitch.',normal
'im so excited to spend the day with kody tomorrow🙈😍',normal
'first ian somerhalder isn t playing christian and now they pushed the release date back. ughh #50shadesofgrey #50shadesofdejaspissedoff 😓😒😑',normal
'i like you. a lot. but i’m not going to tell you because i don’t want to make our friendship awkward.',normal
'kinda wish i was at winter fest right now. :(',normal
'why my head hurtin so bad tho ?😔',normal
'don t judge those who are not as good as you. you were once like them.',normal
'who s going to playlist in tristate',normal
'shawty a killa. straight from atlanta',normal
'he need to be jogging to the gym like shit',normal
'kelsey is cracking up for no reason 😂😂',normal
'tonight i got to see: daddy s lambo, get straight, animal, billy crystal, pop the trunk, catfish billy, tennessee love,',normal
'cool. i have powerful stuff at my disposal. thanks friend safaris.',normal
'i put up walls so i won t get hurt.',normal
'it s defiantly helping me get through this overnight',normal
'well we made it back safely lol .',normal
'girl i got dat dope dick come here let me dope you you gon be a dope fiend yo friends should call you dopey',normal
'if i fuck with you ill do anything for you #period',normal
'soooooo much i want to say, but who i am to speak on foolishness?',normal
'i can t be friends with anyone that has feelings for me. its been proven. time and time again.',normal
'and.. what do you think am i doing right now?',normal
'don t rush things. anything worth having is worth waiting for.',normal
'brah i just seen the funniest vine 😂😂😂',normal
'fuck texting; i want you here.',normal
' nemo s dad:   don t touch the boat!   nemo:   yolo.   ',normal
'look, simba.everything the light touches is our kingdom. -mufasa',normal
'😔 i m serious bruh . hit my line.',normal
'god work tonight was scary &amp; awful until a waitress walked out and i got all of her tables holla at yo girl',normal
'most people would be utterly surprised if they knew what i ve been through and what i go through now.',normal
'i get off by breaking rules',normal
'thinking im really liking you tbh c:',normal
'arsene wouldn t sign the cheque the club gave him fir draxler. yet some gooners are ok with that, really.',normal
'like he skipped a couple people, then came back over by me and signed something for someone behind me.',normal
'【#retweet】#tfbjp #teamfairyrose #500aday ♥thanks my( #retweets #followers #favorites ) #mustfollow #thf #followngain 16.18',normal
'louis probs not gonna tweet harry sand i m gonna cry',normal
'i can have the worst attitude every and not even give two fucks 😤😤',normal
'fvck exo shinee blockb infinite all in the same team! dx &lt;3 shdjaffddhdj',normal
'being sick absolutely sucks',normal
'had to hit that unfollow',normal
'of course i lost my damn retainer.',normal
'i just crossed a cat s path. its mom took it back home.',normal
'if nothing last forever... will u be my nothing?',normal
'and i still remember the first day i met you.',normal
'thing that i really love about music....it s your choice to view the artists...but you fall in love with the music first...the rest is -c-',normal
'chantell s looking at some weird ass videos',normal
'is it too late?',normal
'feel the iwaoi feel it in your skin in your blood',normal
'7:15 and i m all ready for rowing... what even is my life?',normal
'its just the way you do things &gt;&gt;&gt;',normal
'yoshii a asshole 😒',normal
'i love seeing my friends &amp; sisters happy! that makes me happy!',normal
'i m lowkey scared to go to wh this late and alone lol',normal
'what did i do?',normal
'omg why did she put that ? -.-',normal
'its so cold rn brr',normal
'thank god i have saved i can get a car😍',normal
'its a bonfire, turn the lights out, i m burning everything you motherfuckers talk about',normal
'it was no fucking point of coming over here this laate. i sweaa to god she do the most',normal
'don t you just hate when you run outta skips on pandora 😤',normal
'lol if you got a bitch, don t hit my line. that shit ain t cool. fall back boo!✋',normal
'i need to clear my mind',normal
'today is a good day, today will be the best day..',normal
'i just expressed myself to the wrong person..',normal
'idk what i do that s so wrong all the time',normal
'how do i put the controller down?',normal
' #patriarchyis   ok, but [female issue] happens to men too, and let me tell you about it...   ',normal
'up 4 no reason',normal
'oooooo let me stop before i spazz out',normal
'life doesn t come with a script, so quit acting.',normal
'tomorrow is gonna suck so bad',normal
'i miss how we used to talk every minute of every day &amp; how i was able to tell you everything that was on my mind. i miss our conversations.',normal
'drugs leave that ish alone',normal
'about to try to sleep in these flexi rods',normal
'lmao i m sorry it s my fault.',normal
'my phone died in wal mart man!',normal
'people change, things go wrong, but just remember, life goes on',normal
'i m going to do what i want and live my life as i please . if someone doesn t like it , sorry not sorry .',normal
'a person who truly loves you, will not let you go. no matter how hard the situation is.',normal
'valentine s day gift to her is letting her tweet via my account , that s priceless , right?',normal
'nat is such a buzzkill',normal
'everybody on my tl is sapppppppppppppp and im just like , bishh whettttt',normal
'... think it s time for a totally new hair cut ...',normal
'the program lr2body.exe hasencounterd a serious problem and needs to close. we are sorry for the inconvenience.',normal
'and the road becomes my bride',normal
